1979,Apr,RICHMOND HILL,33
1979,Apr,RIDEAU,9
1979,Apr,ROCHESTER,10
1979,Apr,ROCKLAND,6
1979,Apr,RUSSELL,10
1979,Apr,SANDWICH WEST,17
1979,Apr,SARAWAK,6
1979,Apr,SARNIA-CLEARWATER,60
1979,Apr,SAULT STE MARIE,93
1979,Apr,SCUGOG,19
1979,Apr,SHUNIAH,6
1979,Apr,SIDNEY,18
1979,Apr,SIMCOE,16
1979,Apr,SIX NATIONS I R,8
1979,Apr,SMITH,10
1979,Apr,SMITHS FALLS,10
1979,Apr,ST CATHARINES,139
1979,Apr,ST MARYS,8
1979,Apr,ST THOMAS,38
1979,Apr,STAFFORD,6
1979,Apr,STEPHEN TWP,8
1979,Apr,STRATFORD,37
1979,Apr,STRATHROY,16
1979,Apr,STURGEON FALLS,7
1979,Apr,SUDBURY,129
1979,Apr,SUDBURY UNORGANIZED,7
1979,Apr,TAY,7
1979,Apr,THOROLD,15
1979,Apr,THUNDER BAY,132
1979,Apr,THUNDER BAY UNORGANIZED,13
1979,Apr,THURLOW,9
1979,Apr,TILBURY,6
1979,Apr,TILLSONBURG,15
1979,Apr,TIMMINS,62
1979,Apr,TORONTO,646
1979,Apr,UXBRIDGE,14
1979,Apr,VALLEY EAST,37
1979,Apr,VANIER,19
1979,Apr,VAUGHAN,17
1979,Apr,VESPRA,6
1979,Apr,WAINFLEET,6
1979,Apr,WALDEN,12
1979,Apr,WALLACEBURG,14
1979,Apr,WATERLOO,64
1979,Apr,WELLAND,64
1979,Apr,WELLESLEY,8
1979,Apr,WEST BAY I R,9
1979,Apr,WEST CARLETON,19
1979,Apr,WEST LINCOLN,12
1979,Apr,WEST NISSOURI,9
1979,Apr,WHITBY,42
1979,Apr,WHITCHURCH-STOUFFVILLE,20
1979,Apr,WIARTON,8
1979,Apr,WILMOT,9
1979,Apr,WINDSOR,210
1979,Apr,WOODSTOCK,32
1979,Apr,WOOLWICH,23
1979,Apr,YARMOUTH,8
1979,Apr,ZORRA,8
1979,Aug,AJAX,31
1979,Aug,ALGOMA UNORGANIZED,8
1979,Aug,ALLISTON,10
1979,Aug,ALMONTE,7
1979,Aug,AMHERSTBURG,16
1979,Aug,ANCASTER,12
1979,Aug,ARTEMESIA,6
1979,Aug,ATIKOKAN,11
1979,Aug,ATTAWAPISKAT I R,36
1979,Aug,AUGUSTA,6
1979,Aug,AURORA,20
1979,Aug,AYLMER,6
1979,Aug,BALFOUR TWP,13
1979,Aug,BARRIE,34
1979,Aug,BECKWITH,8
1979,Aug,BELLEVILLE,41
1979,Aug,BIDDULPH,6
1979,Aug,BLANDFORD,7
1979,Aug,BLIND RIVER,7
1979,Aug,BRACEBRIDGE,10
1979,Aug,BRADFORD,8
